datasetURL (publicationState),datasetTitle (dataverseName),"fileName (fileType, fileSize)"
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),B111-1.mat (application/matlab-mat; 2.89 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),B111-1.mat (application/matlab-mat; 6.35 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),B111-1.mat (application/matlab-mat; 3.08 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),B111-1.mat (application/matlab-mat; 2.96 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),B111-1.mat (application/matlab-mat; 29.14 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),B111-1.mat (application/matlab-mat; 3.0 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),B111-1.mat (application/matlab-mat; 2.99 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),B111-1.mat (application/matlab-mat; 2.96 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),B111-1.mat (application/matlab-mat; 3.05 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),B111-1.mat (application/matlab-mat; 2.98 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),B111-1.mat (application/matlab-mat; 3.14 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),B111-1.mat (application/matlab-mat; 3.01 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.55 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.32 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.34 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.62 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.5 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.49 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.41 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.49 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.54 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.48 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.48 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.51 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.55 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.5 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.42 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.45 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.59 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 9.69 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.47 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.53 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.44 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.53 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.55 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.49 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.41 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 9.77 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.51 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.43 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 34.91 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.mat (application/matlab-mat; 3.64 MB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.png (image/png; 86.34 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.png (image/png; 96.35 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.png (image/png; 80.01 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.png (image/png; 88.09 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.png (image/png; 216.72 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.png (image/png; 98.46 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0-1.png (image/png; 280.25 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0_Cropped_uc100-1.mat (application/matlab-mat; 182.64 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0_Cropped_uc100-1.png (image/png; 27.18 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0_Cropped_uc150-1.mat (application/matlab-mat; 182.44 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0_Cropped_uc150-1.png (image/png; 26.44 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0_Cropped_uc200-1.mat (application/matlab-mat; 182.31 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0_Cropped_uc200-1.png (image/png; 27.92 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0_Cropped_uc25-1.mat (application/matlab-mat; 182.19 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0_Cropped_uc25-1.png (image/png; 24.89 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0_Cropped_uc300-1.mat (application/matlab-mat; 181.31 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0_Cropped_uc300-1.png (image/png; 27.19 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0_Cropped_uc400-1.mat (application/matlab-mat; 180.32 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0_Cropped_uc400-1.png (image/png; 30.53 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0_Cropped_uc500-1.mat (application/matlab-mat; 179.48 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0_Cropped_uc500-1.png (image/png; 26.61 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0_Cropped_uc50-1.mat (application/matlab-mat; 182.38 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0_Cropped_uc50-1.png (image/png; 24.06 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0_Cropped_uc75-1.mat (application/matlab-mat; 182.56 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0_Cropped_uc75-1.png (image/png; 25.92 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0_sat-1.png (image/png; 233.62 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0_sat-1.png (image/png; 245.23 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0_sat-1.png (image/png; 227.21 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0_sat-1.png (image/png; 226.86 KB)
https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HNJGQW (RELEASED),Replication Data for: High sensitivity moment magnetometry with the quantum diamond microscope (Harvard Dataverse),Bz_uc0_sat-1.png (image/png; 261.77 KB)
